0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,
3,187,8195055,0.003902,,,,
3,188,8200514,0.003905,,,,
3,189,8196279,0.003903,,,,
3,190,8203651,0.003907,,,,
3,191,8199242,0.003904,,,,
3,192,8207799,0.003908,,,,
3,193,8205550,0.003907,,,,
3,194,8205148,0.003907,,,,
3,195,8208025,0.003909,,,,
3,196,8209065,0.003909,,,,
3,197,8199662,0.003905,,,,
3,198,8201916,0.003906,,,,
3,199,8206303,0.003908,,,,
3,200,8208069,0.003909,,,,
3,201,8204950,0.003907,,,,
3,202,8201932,0.003906,,,,
3,203,8202710,0.003906,,,,
3,204,8203844,0.003907,,,,
3,205,8201999,0.003906,,,,
3,206,8202059,0.003906,,,,
3,207,8204170,0.003907,,,,
3,208,8207309,0.003908,,,,
3,209,8206192,0.003908,,,,
3,210,8202951,0.003906,,,,
3,211,8198571,0.003904,,,,
3,212,8203175,0.003906,,,,
3,213,8197066,0.003903,,,,
3,214,8189555,0.0039,,,,
3,215,8196839,0.003903,,,,
3,216,8206203,0.003908,,,,
3,217,8199641,0.003905,,,,
3,218,8198282,0.003904,,,,
3,219,8202136,0.003906,,,,
3,220,8204347,0.003907,,,,
3,221,8195064,0.003902,,,,
3,222,8195908,0.003903,,,,
3,223,8204297,0.003907,,,,
3,224,8206609,0.003908,,,,
3,225,8205349,0.003907,,,,
3,226,8206730,0.003908,,,,
3,227,8204324,0.003907,,,,
3,228,8202649,0.003906,,,,
3,229,8198987,0.003904,,,,
3,230,8197234,0.003903,,,,
3,231,8203062,0.003906,,,,
3,232,8208282,0.003909,,,,
3,233,8203823,0.003907,,,,
3,234,8197164,0.003903,,,,
3,235,8200970,0.003905,,,,
3,236,8203196,0.003906,,,,
3,237,8198978,0.003904,,,,
3,238,8204814,0.003907,,,,
3,239,8204624,0.003907,,,,
3,240,8209098,0.003909,,,,
3,241,8208068,0.003909,,,,
3,242,8200845,0.003905,,,,
3,243,8204618,0.003907,,,,
3,244,8201728,0.003906,,,,
3,245,8196393,0.003903,,,,
3,246,8206018,0.003908,,,,
3,247,8205645,0.003907,,,,
3,248,8208312,0.003909,,,,
3,249,8194693,0.003902,,,,
3,250,8198406,0.003904,,,,
3,251,8203452,0.003906,,,,
3,252,8202158,0.003906,,,,
3,253,8199979,0.003905,,,,
3,254,8203862,0.003907,,,,
3,255,8202566,0.003906,,,,
