0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,
3,241,6149157,0.003904,,,,
3,242,6151725,0.003906,,,,
3,243,6153041,0.003907,,,,
3,244,6152664,0.003906,,,,
3,245,6152283,0.003906,,,,
3,246,6152818,0.003907,,,,
3,247,6153973,0.003907,,,,
3,248,6152907,0.003907,,,,
3,249,6148546,0.003904,,,,
3,250,6157135,0.003909,,,,
3,251,6152287,0.003906,,,,
3,252,6147962,0.003903,,,,
3,253,6151036,0.003905,,,,
3,254,6150973,0.003905,,,,
3,255,6150680,0.003905,,,,
