0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,
3,170,67127130,0.003907,,,,
3,171,67114475,0.003907,,,,
3,172,67111440,0.003906,,,,
3,173,67085034,0.003905,,,,
3,174,67115821,0.003907,,,,
3,175,67114735,0.003907,,,,
3,176,67107263,0.003906,,,,
3,177,67120139,0.003907,,,,
3,178,67115917,0.003907,,,,
3,179,67116600,0.003907,,,,
3,180,67099072,0.003906,,,,
3,181,67112117,0.003906,,,,
3,182,67113478,0.003907,,,,
3,183,67109271,0.003906,,,,
3,184,67116885,0.003907,,,,
3,185,67107505,0.003906,,,,
3,186,67115194,0.003907,,,,
3,187,67111888,0.003906,,,,
3,188,67114873,0.003907,,,,
3,189,67104512,0.003906,,,,
3,190,67108448,0.003906,,,,
3,191,67092188,0.003905,,,,
3,192,67111649,0.003906,,,,
3,193,67105066,0.003906,,,,
3,194,67099028,0.003906,,,,
3,195,67092491,0.003905,,,,
3,196,67104320,0.003906,,,,
3,197,67118492,0.003907,,,,
3,198,67115344,0.003907,,,,
3,199,67115059,0.003907,,,,
3,200,67110868,0.003906,,,,
3,201,67100207,0.003906,,,,
3,202,67096493,0.003906,,,,
3,203,67098921,0.003906,,,,
3,204,67107961,0.003906,,,,
3,205,67120778,0.003907,,,,
3,206,67110311,0.003906,,,,
3,207,67113487,0.003907,,,,
3,208,67114937,0.003907,,,,
3,209,67096172,0.003906,,,,
3,210,67105166,0.003906,,,,
3,211,67096112,0.003906,,,,
3,212,67100779,0.003906,,,,
3,213,67105272,0.003906,,,,
3,214,67091088,0.003905,,,,
3,215,67115686,0.003907,,,,
3,216,67103502,0.003906,,,,
3,217,67112579,0.003906,,,,
3,218,67121293,0.003907,,,,
3,219,67107145,0.003906,,,,
3,220,67110163,0.003906,,,,
3,221,67098953,0.003906,,,,
3,222,67114349,0.003907,,,,
3,223,67118593,0.003907,,,,
3,224,67125626,0.003907,,,,
3,225,67107433,0.003906,,,,
3,226,67120411,0.003907,,,,
3,227,67109760,0.003906,,,,
3,228,67113330,0.003907,,,,
3,229,67110638,0.003906,,,,
3,230,67104279,0.003906,,,,
3,231,67103667,0.003906,,,,
3,232,67105809,0.003906,,,,
3,233,67113043,0.003906,,,,
3,234,67109731,0.003906,,,,
3,235,67112085,0.003906,,,,
3,236,67096765,0.003906,,,,
3,237,67103880,0.003906,,,,
3,238,67117274,0.003907,,,,
3,239,67115158,0.003907,,,,
3,240,67106635,0.003906,,,,
3,241,67113894,0.003907,,,,
3,242,67108717,0.003906,,,,
3,243,67098715,0.003906,,,,
3,244,67122644,0.003907,,,,
3,245,67107600,0.003906,,,,
3,246,67112403,0.003906,,,,
3,247,67124599,0.003907,,,,
3,248,67108584,0.003906,,,,
3,249,67102769,0.003906,,,,
3,250,67111341,0.003906,,,,
3,251,67101135,0.003906,,,,
3,252,67118710,0.003907,,,,
3,253,67095855,0.003905,,,,
3,254,67116273,0.003907,,,,
3,255,67114118,0.003907,,,,
