0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,
3,103,8201838,0.003906,,,,
3,104,8205554,0.003907,,,,
3,105,8200787,0.003905,,,,
3,106,8203361,0.003906,,,,
3,107,8202951,0.003906,,,,
3,108,8201929,0.003906,,,,
3,109,8200371,0.003905,,,,
3,110,8199960,0.003905,,,,
3,111,8198139,0.003904,,,,
3,112,8204847,0.003907,,,,
3,113,8197245,0.003903,,,,
3,114,8201579,0.003906,,,,
3,115,8202474,0.003906,,,,
3,116,8201435,0.003905,,,,
3,117,8203384,0.003906,,,,
3,118,8203265,0.003906,,,,
3,119,8203045,0.003906,,,,
3,120,8208289,0.003909,,,,
3,121,8203375,0.003906,,,,
3,122,8200565,0.003905,,,,
3,123,8201711,0.003906,,,,
3,124,8198624,0.003904,,,,
3,125,8204871,0.003907,,,,
3,126,8201919,0.003906,,,,
3,127,8200332,0.003905,,,,
3,128,8206941,0.003908,,,,
3,129,8202645,0.003906,,,,
3,130,8207931,0.003909,,,,
3,131,8208642,0.003909,,,,
3,132,8207225,0.003908,,,,
3,133,8205463,0.003907,,,,
3,134,8206211,0.003908,,,,
3,135,8207201,0.003908,,,,
3,136,8210041,0.00391,,,,
3,137,8201451,0.003905,,,,
3,138,8200012,0.003905,,,,
3,139,8202020,0.003906,,,,
3,140,8202264,0.003906,,,,
3,141,8197480,0.003904,,,,
3,142,8202298,0.003906,,,,
3,143,8201977,0.003906,,,,
3,144,8204969,0.003907,,,,
3,145,8201733,0.003906,,,,
3,146,8207031,0.003908,,,,
3,147,8205496,0.003907,,,,
3,148,8200140,0.003905,,,,
3,149,8202479,0.003906,,,,
3,150,8205109,0.003907,,,,
3,151,8200400,0.003905,,,,
3,152,8206703,0.003908,,,,
3,153,8206146,0.003908,,,,
3,154,8202759,0.003906,,,,
3,155,8203279,0.003906,,,,
3,156,8204471,0.003907,,,,
3,157,8204095,0.003907,,,,
3,158,8198914,0.003904,,,,
3,159,8201691,0.003906,,,,
3,160,8206691,0.003908,,,,
3,161,8201984,0.003906,,,,
3,162,8206006,0.003908,,,,
3,163,8200353,0.003905,,,,
3,164,8200797,0.003905,,,,
3,165,8196649,0.003903,,,,
3,166,8198264,0.003904,,,,
3,167,8198729,0.003904,,,,
3,168,8205153,0.003907,,,,
3,169,8201304,0.003905,,,,
3,170,8200100,0.003905,,,,
3,171,8200966,0.003905,,,,
3,172,8201226,0.003905,,,,
3,173,8202072,0.003906,,,,
3,174,8206363,0.003908,,,,
3,175,8201782,0.003906,,,,
3,176,8200764,0.003905,,,,
3,177,8204967,0.003907,,,,
3,178,8206688,0.003908,,,,
3,179,8202380,0.003906,,,,
3,180,8200839,0.003905,,,,
3,181,8202491,0.003906,,,,
3,182,8204872,0.003907,,,,
3,183,8201984,0.003906,,,,
3,184,8204225,0.003907,,,,
3,185,8200277,0.003905,,,,
3,186,8200622,0.003905,,,,
3,187,8203281,0.003906,,,,
3,188,8202279,0.003906,,,,
3,189,8209602,0.003909,,,,
3,190,8196856,0.003903,,,,
3,191,8200095,0.003905,,,,
3,192,8208888,0.003909,,,,
3,193,8202780,0.003906,,,,
3,194,8203490,0.003906,,,,
3,195,8208746,0.003909,,,,
3,196,8206352,0.003908,,,,
3,197,8200657,0.003905,,,,
3,198,8202011,0.003906,,,,
3,199,8200986,0.003905,,,,
3,200,8203659,0.003907,,,,
3,201,8201697,0.003906,,,,
3,202,8202385,0.003906,,,,
3,203,8200654,0.003905,,,,
3,204,8206550,0.003908,,,,
3,205,8196416,0.003903,,,,
3,206,8194571,0.003902,,,,
3,207,8203315,0.003906,,,,
3,208,8204586,0.003907,,,,
3,209,8203464,0.003906,,,,
3,210,8202157,0.003906,,,,
3,211,8200995,0.003905,,,,
3,212,8198684,0.003904,,,,
3,213,8201280,0.003905,,,,
3,214,8203842,0.003907,,,,
3,215,8201340,0.003905,,,,
3,216,8206703,0.003908,,,,
3,217,8198043,0.003904,,,,
3,218,8201152,0.003905,,,,
3,219,8202298,0.003906,,,,
3,220,8200875,0.003905,,,,
3,221,8201101,0.003905,,,,
3,222,8200322,0.003905,,,,
3,223,8194132,0.003902,,,,
3,224,8203903,0.003907,,,,
3,225,8206171,0.003908,,,,
3,226,8201344,0.003905,,,,
3,227,8198582,0.003904,,,,
3,228,8203771,0.003907,,,,
3,229,8206121,0.003908,,,,
3,230,8201215,0.003905,,,,
3,231,8198608,0.003904,,,,
3,232,8206353,0.003908,,,,
3,233,8206249,0.003908,,,,
3,234,8206039,0.003908,,,,
3,235,8201952,0.003906,,,,
3,236,8201656,0.003906,,,,
3,237,8201991,0.003906,,,,
3,238,8197342,0.003903,,,,
3,239,8198552,0.003904,,,,
3,240,8204641,0.003907,,,,
3,241,8199674,0.003905,,,,
3,242,8203103,0.003906,,,,
3,243,8198604,0.003904,,,,
3,244,8205682,0.003907,,,,
3,245,8197753,0.003904,,,,
3,246,8203475,0.003906,,,,
3,247,8201035,0.003905,,,,
3,248,8196396,0.003903,,,,
3,249,8199140,0.003904,,,,
3,250,8201987,0.003906,,,,
3,251,8200976,0.003905,,,,
3,252,8203610,0.003906,,,,
3,253,8204107,0.003907,,,,
3,254,8199826,0.003905,,,,
3,255,8200344,0.003905,,,,
