0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,
3,111,6153706,0.003907,,,,
3,112,6154144,0.003907,,,,
3,113,6147340,0.003903,,,,
3,114,6156937,0.003909,,,,
3,115,6150419,0.003905,,,,
3,116,6150853,0.003905,,,,
3,117,6150387,0.003905,,,,
3,118,6150897,0.003905,,,,
3,119,6154791,0.003908,,,,
3,120,6155370,0.003908,,,,
3,121,6149578,0.003904,,,,
3,122,6151136,0.003905,,,,
3,123,6154193,0.003907,,,,
3,124,6150510,0.003905,,,,
3,125,6153129,0.003907,,,,
3,126,6152315,0.003906,,,,
3,127,6152241,0.003906,,,,
3,128,6151453,0.003906,,,,
3,129,6150760,0.003905,,,,
3,130,6152157,0.003906,,,,
3,131,6152976,0.003907,,,,
3,132,6151063,0.003905,,,,
3,133,6158166,0.00391,,,,
3,134,6152752,0.003907,,,,
3,135,6154997,0.003908,,,,
3,136,6151405,0.003906,,,,
3,137,6149356,0.003904,,,,
3,138,6150214,0.003905,,,,
3,139,6155147,0.003908,,,,
3,140,6150832,0.003905,,,,
3,141,6153969,0.003907,,,,
3,142,6150058,0.003905,,,,
3,143,6151374,0.003906,,,,
3,144,6153052,0.003907,,,,
3,145,6153746,0.003907,,,,
3,146,6157176,0.003909,,,,
3,147,6151005,0.003905,,,,
3,148,6151598,0.003906,,,,
3,149,6151008,0.003905,,,,
3,150,6148255,0.003904,,,,
3,151,6149259,0.003904,,,,
3,152,6154595,0.003908,,,,
3,153,6153871,0.003907,,,,
3,154,6149296,0.003904,,,,
3,155,6151803,0.003906,,,,
3,156,6153480,0.003907,,,,
3,157,6150259,0.003905,,,,
3,158,6153580,0.003907,,,,
3,159,6155282,0.003908,,,,
3,160,6151078,0.003905,,,,
3,161,6152194,0.003906,,,,
3,162,6151982,0.003906,,,,
3,163,6154953,0.003908,,,,
3,164,6153578,0.003907,,,,
3,165,6153918,0.003907,,,,
3,166,6153603,0.003907,,,,
3,167,6156795,0.003909,,,,
3,168,6154540,0.003908,,,,
3,169,6153873,0.003907,,,,
3,170,6157043,0.003909,,,,
3,171,6147499,0.003903,,,,
3,172,6156585,0.003909,,,,
3,173,6155448,0.003908,,,,
3,174,6151948,0.003906,,,,
3,175,6151960,0.003906,,,,
3,176,6148365,0.003904,,,,
3,177,6148278,0.003904,,,,
3,178,6153569,0.003907,,,,
3,179,6150093,0.003905,,,,
3,180,6155221,0.003908,,,,
3,181,6151785,0.003906,,,,
3,182,6157857,0.00391,,,,
3,183,6152990,0.003907,,,,
3,184,6155024,0.003908,,,,
3,185,6149601,0.003905,,,,
3,186,6152487,0.003906,,,,
3,187,6152772,0.003907,,,,
3,188,6153970,0.003907,,,,
3,189,6155042,0.003908,,,,
3,190,6151953,0.003906,,,,
3,191,6153670,0.003907,,,,
3,192,6152995,0.003907,,,,
3,193,6151072,0.003905,,,,
3,194,6151807,0.003906,,,,
3,195,6153056,0.003907,,,,
3,196,6153789,0.003907,,,,
3,197,6154142,0.003907,,,,
3,198,6151344,0.003906,,,,
3,199,6153670,0.003907,,,,
3,200,6149388,0.003904,,,,
3,201,6153496,0.003907,,,,
3,202,6153445,0.003907,,,,
3,203,6155292,0.003908,,,,
3,204,6150128,0.003905,,,,
3,205,6148777,0.003904,,,,
3,206,6148103,0.003904,,,,
3,207,6151630,0.003906,,,,
3,208,6152548,0.003906,,,,
3,209,6150792,0.003905,,,,
3,210,6148195,0.003904,,,,
3,211,6154859,0.003908,,,,
3,212,6156611,0.003909,,,,
3,213,6151683,0.003906,,,,
3,214,6148809,0.003904,,,,
3,215,6153311,0.003907,,,,
3,216,6146806,0.003903,,,,
3,217,6154744,0.003908,,,,
3,218,6149788,0.003905,,,,
3,219,6151590,0.003906,,,,
3,220,6154755,0.003908,,,,
3,221,6153286,0.003907,,,,
3,222,6147581,0.003903,,,,
3,223,6155378,0.003908,,,,
3,224,6151263,0.003906,,,,
3,225,6149430,0.003904,,,,
3,226,6148915,0.003904,,,,
3,227,6152023,0.003906,,,,
3,228,6150441,0.003905,,,,
3,229,6154205,0.003907,,,,
3,230,6150672,0.003905,,,,
3,231,6152889,0.003907,,,,
3,232,6153673,0.003907,,,,
3,233,6147900,0.003903,,,,
3,234,6152506,0.003906,,,,
3,235,6152446,0.003906,,,,
3,236,6148933,0.003904,,,,
3,237,6148072,0.003904,,,,
3,238,6149601,0.003905,,,,
3,239,6154106,0.003907,,,,
3,240,6158250,0.00391,,,,
3,241,6148702,0.003904,,,,
3,242,6156923,0.003909,,,,
3,243,6152684,0.003906,,,,
3,244,6154926,0.003908,,,,
3,245,6154718,0.003908,,,,
3,246,6150801,0.003905,,,,
3,247,6154663,0.003908,,,,
3,248,6153908,0.003907,,,,
3,249,6153817,0.003907,,,,
3,250,6152909,0.003907,,,,
3,251,6151274,0.003906,,,,
3,252,6156186,0.003909,,,,
3,253,6151319,0.003906,,,,
3,254,6153451,0.003907,,,,
3,255,6155550,0.003908,,,,
