0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,
3,223,6152012,0.003906,,,,
3,224,6153413,0.003907,,,,
3,225,6153219,0.003907,,,,
3,226,6155816,0.003908,,,,
3,227,6155160,0.003908,,,,
3,228,6152530,0.003906,,,,
3,229,6153357,0.003907,,,,
3,230,6152065,0.003906,,,,
3,231,6153125,0.003907,,,,
3,232,6155954,0.003909,,,,
3,233,6151269,0.003906,,,,
3,234,6155676,0.003908,,,,
3,235,6153087,0.003907,,,,
3,236,6158554,0.00391,,,,
3,237,6152950,0.003907,,,,
3,238,6152297,0.003906,,,,
3,239,6150555,0.003905,,,,
3,240,6152708,0.003906,,,,
3,241,6156662,0.003909,,,,
3,242,6149175,0.003904,,,,
3,243,6151100,0.003905,,,,
3,244,6151611,0.003906,,,,
3,245,6152874,0.003907,,,,
3,246,6153011,0.003907,,,,
3,247,6153257,0.003907,,,,
3,248,6149020,0.003904,,,,
3,249,6153396,0.003907,,,,
3,250,6151426,0.003906,,,,
3,251,6151681,0.003906,,,,
3,252,6153915,0.003907,,,,
3,253,6153172,0.003907,,,,
3,254,6156590,0.003909,,,,
3,255,6151667,0.003906,,,,
