0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,
3,121,8199143,0.003904,,,,
3,122,8201521,0.003905,,,,
3,123,8197572,0.003904,,,,
3,124,8201381,0.003905,,,,
3,125,8200231,0.003905,,,,
3,126,8200406,0.003905,,,,
3,127,8204535,0.003907,,,,
3,128,8208077,0.003909,,,,
3,129,8207554,0.003908,,,,
3,130,8205249,0.003907,,,,
3,131,8206118,0.003908,,,,
3,132,8207996,0.003909,,,,
3,133,8204979,0.003907,,,,
3,134,8209083,0.003909,,,,
3,135,8204675,0.003907,,,,
3,136,8210639,0.00391,,,,
3,137,8206641,0.003908,,,,
3,138,8201751,0.003906,,,,
3,139,8198382,0.003904,,,,
3,140,8203701,0.003907,,,,
3,141,8203478,0.003906,,,,
3,142,8198958,0.003904,,,,
3,143,8199982,0.003905,,,,
3,144,8206915,0.003908,,,,
3,145,8207119,0.003908,,,,
3,146,8206594,0.003908,,,,
3,147,8199842,0.003905,,,,
3,148,8202985,0.003906,,,,
3,149,8202983,0.003906,,,,
3,150,8199652,0.003905,,,,
3,151,8202104,0.003906,,,,
3,152,8208876,0.003909,,,,
3,153,8200330,0.003905,,,,
3,154,8201065,0.003905,,,,
3,155,8208008,0.003909,,,,
3,156,8201916,0.003906,,,,
3,157,8201245,0.003905,,,,
3,158,8200397,0.003905,,,,
3,159,8203451,0.003906,,,,
3,160,8206144,0.003908,,,,
3,161,8203007,0.003906,,,,
3,162,8207984,0.003909,,,,
3,163,8200245,0.003905,,,,
3,164,8201881,0.003906,,,,
3,165,8200825,0.003905,,,,
3,166,8201484,0.003905,,,,
3,167,8199364,0.003904,,,,
3,168,8207258,0.003908,,,,
3,169,8203452,0.003906,,,,
3,170,8206230,0.003908,,,,
3,171,8198985,0.003904,,,,
3,172,8200342,0.003905,,,,
3,173,8202591,0.003906,,,,
3,174,8202402,0.003906,,,,
3,175,8198243,0.003904,,,,
3,176,8201446,0.003905,,,,
3,177,8202377,0.003906,,,,
3,178,8202305,0.003906,,,,
3,179,8200151,0.003905,,,,
3,180,8206575,0.003908,,,,
3,181,8204422,0.003907,,,,
3,182,8201952,0.003906,,,,
3,183,8202699,0.003906,,,,
3,184,8203334,0.003906,,,,
3,185,8203281,0.003906,,,,
3,186,8202429,0.003906,,,,
3,187,8200423,0.003905,,,,
3,188,8203605,0.003906,,,,
3,189,8203053,0.003906,,,,
3,190,8198311,0.003904,,,,
3,191,8199606,0.003905,,,,
3,192,8208837,0.003909,,,,
3,193,8208658,0.003909,,,,
3,194,8203986,0.003907,,,,
3,195,8201524,0.003905,,,,
3,196,8204348,0.003907,,,,
3,197,8201257,0.003905,,,,
3,198,8200058,0.003905,,,,
3,199,8202092,0.003906,,,,
3,200,8204816,0.003907,,,,
3,201,8205783,0.003908,,,,
3,202,8206374,0.003908,,,,
3,203,8205597,0.003907,,,,
3,204,8206052,0.003908,,,,
3,205,8199006,0.003904,,,,
3,206,8203252,0.003906,,,,
3,207,8198508,0.003904,,,,
3,208,8207625,0.003908,,,,
3,209,8199679,0.003905,,,,
3,210,8204657,0.003907,,,,
3,211,8201092,0.003905,,,,
3,212,8201649,0.003906,,,,
3,213,8199425,0.003904,,,,
3,214,8199645,0.003905,,,,
3,215,8201955,0.003906,,,,
3,216,8202950,0.003906,,,,
3,217,8205601,0.003907,,,,
3,218,8201737,0.003906,,,,
3,219,8202296,0.003906,,,,
3,220,8203844,0.003907,,,,
3,221,8200562,0.003905,,,,
3,222,8198016,0.003904,,,,
3,223,8198613,0.003904,,,,
3,224,8203129,0.003906,,,,
3,225,8199483,0.003905,,,,
3,226,8202706,0.003906,,,,
3,227,8194129,0.003902,,,,
3,228,8201004,0.003905,,,,
3,229,8206108,0.003908,,,,
3,230,8193065,0.003901,,,,
3,231,8200020,0.003905,,,,
3,232,8200555,0.003905,,,,
3,233,8204074,0.003907,,,,
3,234,8197755,0.003904,,,,
3,235,8198156,0.003904,,,,
3,236,8200267,0.003905,,,,
3,237,8200055,0.003905,,,,
3,238,8202480,0.003906,,,,
3,239,8205631,0.003907,,,,
3,240,8201002,0.003905,,,,
3,241,8203743,0.003907,,,,
3,242,8204519,0.003907,,,,
3,243,8199818,0.003905,,,,
3,244,8209205,0.003909,,,,
3,245,8201417,0.003905,,,,
3,246,8200757,0.003905,,,,
3,247,8199412,0.003904,,,,
3,248,8200093,0.003905,,,,
3,249,8205563,0.003907,,,,
3,250,8200096,0.003905,,,,
3,251,8204017,0.003907,,,,
3,252,8202278,0.003906,,,,
3,253,8201361,0.003905,,,,
3,254,8204391,0.003907,,,,
3,255,8202517,0.003906,,,,
